forest_source,avg_altitude,river_length,In_City,In_Habitat,geometry,id,status1,status2,status3
9878.24295775,957.349863573,28.0432679125,0,0,"POLYGON ((99.35645411935661 22.309553333524207, 99.30831791332105 22.226178978986923, 99.21204550124958 22.226178978986923, 99.16390929521401 22.309553333524207, 99.21204550124958 22.392927688061718, 99.30831791332105 22.392927688061718, 99.35645411935661 22.309553333524207))",86,none,none,none
9719.18393782,1367.04944604,39.846276896,0,0,"POLYGON ((99.50086273746388 22.392927688061718, 99.45272653142814 22.309553333524207, 99.35645411935661 22.309553333524207, 99.30831791332105 22.392927688061718, 99.35645411935661 22.476302042599173, 99.45272653142814 22.476302042599173, 99.50086273746388 22.392927688061718))",87,none,none,none
9647.59323825,1232.44068275,58.8574215025,0,0,"POLYGON ((99.64527135557091 22.309553333524207, 99.59713514953518 22.226178978986923, 99.50086273746388 22.226178978986923, 99.45272653142814 22.309553333524207, 99.50086273746388 22.392927688061718, 99.59713514953518 22.392927688061718, 99.64527135557091 22.309553333524207))",88,none,none,none
9785.53034644,1264.15929263,49.9259677596,0,0,"POLYGON ((99.78967997367795 22.392927688061718, 99.74154376764238 22.309553333524207, 99.64527135557091 22.309553333524207, 99.59713514953518 22.392927688061718, 99.64527135557091 22.476302042599173, 99.74154376764238 22.476302042599173, 99.78967997367795 22.392927688061718))",89,none,none,none
9859.27439184,1412.77121885,78.7823186759,0,0,"POLYGON ((99.93408859178521 22.309553333524207, 99.88595238574948 22.226178978986923, 99.78967997367795 22.226178978986923, 99.74154376764238 22.309553333524207, 99.78967997367795 22.392927688061718, 99.88595238574948 22.392927688061718, 99.93408859178521 22.309553333524207))",90,none,none,none
9833.96642374,1321.73085578,50.7600035006,0,0,"POLYGON ((100.07849720989225 22.392927688061718, 100.03036100385651 22.309553333524207, 99.93408859178521 22.309553333524207, 99.88595238574948 22.392927688061718, 99.93408859178521 22.476302042599173, 100.03036100385651 22.476302042599173, 100.07849720989225 22.392927688061718))",91,none,none,none
9892.57060669,1388.75916583,64.248314978,0,0,"POLYGON ((100.22290582799928 22.309553333524207, 100.17476962196355 22.226178978986923, 100.07849720989225 22.226178978986923, 100.03036100385651 22.309553333524207, 100.07849720989225 22.392927688061718, 100.17476962196355 22.392927688061718, 100.22290582799928 22.309553333524207))",92,none,none,none
9957.47010096,1792.61273892,65.9126957713,0,0,"POLYGON ((100.36731444610632 22.392927688061718, 100.31917824007058 22.309553333524207, 100.22290582799928 22.309553333524207, 100.17476962196372 22.392927688061718, 100.22290582799928 22.476302042599173, 100.31917824007058 22.476302042599173, 100.36731444610632 22.392927688061718))",93,none,none,none
9846.17670157,1279.68716203,59.3851974348,0,0,"POLYGON ((100.51172306421358 22.309553333524207, 100.46358685817785 22.226178978986923, 100.36731444610632 22.226178978986923, 100.31917824007058 22.309553333524207, 100.36731444610632 22.392927688061718, 100.46358685817785 22.392927688061718, 100.51172306421358 22.309553333524207))",94,none,none,none
9962.89968404,1009.88148409,57.6245235787,0,0,"POLYGON ((100.65613168232062 22.392927688061718, 100.60799547628488 22.309553333524207, 100.51172306421358 22.309553333524207, 100.46358685817785 22.392927688061718, 100.51172306421358 22.476302042599173, 100.60799547628488 22.476302042599173, 100.65613168232062 22.392927688061718))",95,via,via,none
9973.45968615,986.211676048,51.582312457,0,2,"POLYGON ((100.80054030042766 22.309553333524207, 100.75240409439192 22.226178978986923, 100.65613168232062 22.226178978986923, 100.60799547628488 22.309553333524207, 100.65613168232062 22.392927688061718, 100.75240409439192 22.392927688061718, 100.80054030042766 22.309553333524207))",96,via,via,none
9817.3118196,1103.01542116,48.9879742625,0,2,"POLYGON ((100.94494891853492 22.392927688061718, 100.89681271249918 22.309553333524207, 100.80054030042766 22.309553333524207, 100.75240409439192 22.392927688061718, 100.80054030042766 22.476302042599173, 100.89681271249918 22.476302042599173, 100.94494891853492 22.392927688061718))",97,none,none,none
9883.68089005,1147.62889737,62.361199416,0,2,"POLYGON ((101.08935753664196 22.309553333524207, 101.04122133060622 22.226178978986923, 100.94494891853492 22.226178978986923, 100.89681271249918 22.309553333524207, 100.94494891853492 22.392927688061718, 101.04122133060622 22.392927688061718, 101.08935753664196 22.309553333524207))",98,none,none,none
9941.12071651,1140.14490036,56.1370897547,0,2,"POLYGON ((101.23376615474899 22.392927688061718, 101.18562994871326 22.309553333524207, 101.08935753664196 22.309553333524207, 101.04122133060622 22.392927688061718, 101.08935753664196 22.476302042599173, 101.18562994871326 22.476302042599173, 101.23376615474899 22.392927688061718))",99,none,none,none
9997.49405234,1061.60014232,65.1607387845,0,2,"POLYGON ((101.37817477285603 22.309553333524207, 101.33003856682029 22.226178978986923, 101.23376615474899 22.226178978986923, 101.18562994871326 22.309553333524207, 101.23376615474899 22.392927688061718, 101.33003856682029 22.392927688061718, 101.37817477285603 22.309553333524207))",100,none,none,via
9947.55853977,1225.8668186,58.0221835101,0,0,"POLYGON ((101.52258339096329 22.392927688061718, 101.47444718492756 22.309553333524207, 101.37817477285603 22.309553333524207, 101.33003856682029 22.392927688061718, 101.37817477285603 22.476302042599173, 101.47444718492756 22.476302042599173, 101.52258339096329 22.392927688061718))",101,none,none,via
9907.92479201,1130.1865104,45.6179910564,0,0,"POLYGON ((101.66699200907033 22.309553333524207, 101.61885580303459 22.226178978986923, 101.52258339096329 22.226178978986923, 101.47444718492756 22.309553333524207, 101.52258339096329 22.392927688061718, 101.61885580303459 22.392927688061718, 101.66699200907033 22.309553333524207))",102,none,none,none
9796.92389006,1284.74120653,3.90113380224,0,0,"POLYGON ((101.81140062717736 22.392927688061718, 101.76326442114163 22.309553333524207, 101.66699200907033 22.309553333524207, 101.61885580303459 22.392927688061718, 101.66699200907033 22.476302042599173, 101.76326442114163 22.476302042599173, 101.81140062717736 22.392927688061718))",103,none,none,none
10000.0,1201.43716814,0.431496103043,0,0,"POLYGON ((101.95580924528446 22.309553333524207, 101.90767303924889 22.226178978986923, 101.81140062717736 22.226178978986923, 101.76326442114163 22.309553333524207, 101.81140062717736 22.392927688061718, 101.90767303924889 22.392927688061718, 101.95580924528446 22.309553333524207))",104,none,none,none
9514.40752864,1192.59575789,16.136364324,0,0,"POLYGON ((102.10021786339166 22.392927688061718, 102.05208165735593 22.309553333524207, 101.95580924528446 22.309553333524207, 101.90767303924889 22.392927688061718, 101.95580924528446 22.476302042599173, 102.05208165735593 22.476302042599173, 102.10021786339166 22.392927688061718))",105,none,none,none
9988.32183908,1156.12043376,5.67302898608,0,0,"POLYGON ((102.38903509960574 22.392927688061718, 102.34089889357 22.309553333524207, 102.2446264814987 22.309553333524207, 102.19649027546296 22.392927688061718, 102.2446264814987 22.476302042599173, 102.34089889357 22.476302042599173, 102.38903509960574 22.392927688061718))",106,none,none,none
9984.0,780.551670146,6.26916587019,0,0,"POLYGON ((99.35645411935661 22.476302042599173, 99.30831791332105 22.392927688061718, 99.21204550124958 22.392927688061718, 99.16390929521401 22.476302042599173, 99.21204550124958 22.559676397136627, 99.30831791332105 22.559676397136627, 99.35645411935661 22.476302042599173))",107,none,none,none
9917.70003614,1097.57943447,36.952269626,0,0,"POLYGON ((99.50086273746388 22.559676397136627, 99.45272653142814 22.476302042599173, 99.35645411935661 22.476302042599173, 99.30831791332105 22.559676397136627, 99.35645411935661 22.64305075167408, 99.45272653142814 22.64305075167408, 99.50086273746388 22.559676397136627))",108,none,none,none
9794.68800207,1501.28651426,33.8551988543,0,0,"POLYGON ((99.64527135557091 22.476302042599173, 99.59713514953518 22.392927688061718, 99.50086273746388 22.392927688061718, 99.45272653142814 22.476302042599173, 99.50086273746388 22.559676397136627, 99.59713514953518 22.559676397136627, 99.64527135557091 22.476302042599173))",109,none,none,none
9765.30831803,1429.47638906,40.8606174931,0,0,"POLYGON ((99.78967997367795 22.559676397136627, 99.74154376764238 22.476302042599173, 99.64527135557091 22.476302042599173, 99.59713514953518 22.559676397136627, 99.64527135557091 22.64305075167408, 99.74154376764238 22.64305075167408, 99.78967997367795 22.559676397136627))",110,none,none,none
9703.31746032,1292.62786203,76.2880890882,0,0,"POLYGON ((99.93408859178521 22.476302042599173, 99.88595238574948 22.392927688061718, 99.78967997367795 22.392927688061718, 99.74154376764238 22.476302042599173, 99.78967997367795 22.559676397136627, 99.88595238574948 22.559676397136627, 99.93408859178521 22.476302042599173))",111,none,none,none
9609.62552411,1491.13441462,53.141108674,0,0,"POLYGON ((100.07849720989225 22.559676397136627, 100.03036100385651 22.476302042599173, 99.93408859178521 22.476302042599173, 99.88595238574948 22.559676397136627, 99.93408859178521 22.64305075167408, 100.03036100385651 22.64305075167408, 100.07849720989225 22.559676397136627))",112,none,none,none
9963.04424321,1693.23738837,45.7168041865,0,0,"POLYGON ((100.22290582799928 22.476302042599173, 100.17476962196355 22.392927688061718, 100.07849720989225 22.392927688061718, 100.03036100385651 22.476302042599173, 100.07849720989225 22.559676397136627, 100.17476962196355 22.559676397136627, 100.22290582799928 22.476302042599173))",113,none,none,none
9847.55460842,1448.69432291,45.519231025,0,0,"POLYGON ((100.36731444610632 22.559676397136627, 100.31917824007058 22.476302042599173, 100.22290582799928 22.476302042599173, 100.17476962196372 22.559676397136627, 100.22290582799928 22.64305075167408, 100.31917824007058 22.64305075167408, 100.36731444610632 22.559676397136627))",114,none,none,none
9872.95986535,1320.15112157,60.3277203788,0,0,"POLYGON ((100.51172306421358 22.476302042599173, 100.46358685817785 22.392927688061718, 100.36731444610632 22.392927688061718, 100.31917824007058 22.476302042599173, 100.36731444610632 22.559676397136627, 100.46358685817785 22.559676397136627, 100.51172306421358 22.476302042599173))",115,none,none,none
9910.00886144,1024.81892343,86.0162443917,0,0,"POLYGON ((100.65613168232062 22.559676397136627, 100.60799547628488 22.476302042599173, 100.51172306421358 22.476302042599173, 100.46358685817785 22.559676397136627, 100.51172306421358 22.64305075167408, 100.60799547628488 22.64305075167408, 100.65613168232062 22.559676397136627))",116,via,via,none
9836.34488148,1093.64623862,51.0631118724,0,0,"POLYGON ((100.80054030042766 22.476302042599173, 100.75240409439192 22.392927688061718, 100.65613168232062 22.392927688061718, 100.60799547628488 22.476302042599173, 100.65613168232062 22.559676397136627, 100.75240409439192 22.559676397136627, 100.80054030042766 22.476302042599173))",117,none,none,none
9915.12033631,1368.53654151,62.1906688173,0,0,"POLYGON ((100.94494891853492 22.559676397136627, 100.89681271249918 22.476302042599173, 100.80054030042766 22.476302042599173, 100.75240409439192 22.559676397136627, 100.80054030042766 22.64305075167408, 100.89681271249918 22.64305075167408, 100.94494891853492 22.559676397136627))",118,none,none,none
9855.96463859,1185.71322931,63.2406342397,0,0,"POLYGON ((101.08935753664196 22.476302042599173, 101.04122133060622 22.392927688061718, 100.94494891853492 22.392927688061718, 100.89681271249918 22.476302042599173, 100.94494891853492 22.559676397136627, 101.04122133060622 22.559676397136627, 101.08935753664196 22.476302042599173))",119,none,none,none
9874.56345045,1291.30292045,72.3161548517,0,0,"POLYGON ((101.23376615474899 22.559676397136627, 101.18562994871326 22.476302042599173, 101.08935753664196 22.476302042599173, 101.04122133060622 22.559676397136627, 101.08935753664196 22.64305075167408, 101.18562994871326 22.64305075167408, 101.23376615474899 22.559676397136627))",120,none,none,none
9815.21948052,1249.20495043,78.7285131295,0,0,"POLYGON ((101.37817477285603 22.476302042599173, 101.33003856682029 22.392927688061718, 101.23376615474899 22.392927688061718, 101.18562994871326 22.476302042599173, 101.23376615474899 22.559676397136627, 101.33003856682029 22.559676397136627, 101.37817477285603 22.476302042599173))",121,none,none,none
9916.9902734,1121.9636222,89.0483759956,0,0,"POLYGON ((101.52258339096329 22.559676397136627, 101.47444718492756 22.476302042599173, 101.37817477285603 22.476302042599173, 101.33003856682029 22.559676397136627, 101.37817477285603 22.64305075167408, 101.47444718492756 22.64305075167408, 101.52258339096329 22.559676397136627))",122,none,none,via
9922.96316472,1137.11577604,39.7827377579,0,0,"POLYGON ((101.66699200907033 22.476302042599173, 101.61885580303459 22.392927688061718, 101.52258339096329 22.392927688061718, 101.47444718492756 22.476302042599173, 101.52258339096329 22.559676397136627, 101.61885580303459 22.559676397136627, 101.66699200907033 22.476302042599173))",123,none,none,none
9803.86757357,1051.31372047,66.0585512852,0,0,"POLYGON ((101.81140062717736 22.559676397136627, 101.76326442114163 22.476302042599173, 101.66699200907033 22.476302042599173, 101.61885580303459 22.559676397136627, 101.66699200907033 22.64305075167408, 101.76326442114163 22.64305075167408, 101.81140062717736 22.559676397136627))",124,none,none,none
9865.15419797,1084.44483921,61.6170544591,0,0,"POLYGON ((101.95580924528446 22.476302042599173, 101.90767303924889 22.392927688061718, 101.81140062717736 22.392927688061718, 101.76326442114163 22.476302042599173, 101.81140062717736 22.559676397136627, 101.90767303924889 22.559676397136627, 101.95580924528446 22.476302042599173))",125,none,none,none
9905.70722135,1244.13793181,58.2111410826,0,0,"POLYGON ((102.10021786339166 22.559676397136627, 102.05208165735593 22.476302042599173, 101.95580924528446 22.476302042599173, 101.90767303924889 22.559676397136627, 101.95580924528446 22.64305075167408, 102.05208165735593 22.64305075167408, 102.10021786339166 22.559676397136627))",126,none,none,none
9954.23826254,915.30138391,76.3067463305,0,0,"POLYGON ((102.2446264814987 22.476302042599173, 102.19649027546296 22.392927688061718, 102.10021786339166 22.392927688061718, 102.05208165735593 22.476302042599173, 102.10021786339166 22.559676397136627, 102.19649027546296 22.559676397136627, 102.2446264814987 22.476302042599173))",127,none,none,none
9983.18892989,809.654156271,54.5714500194,0,1,"POLYGON ((102.38903509960574 22.559676397136627, 102.34089889357 22.476302042599173, 102.2446264814987 22.476302042599173, 102.19649027546296 22.559676397136627, 102.2446264814987 22.64305075167408, 102.34089889357 22.64305075167408, 102.38903509960574 22.559676397136627))",128,none,none,none
9960.49068323,1796.12900907,32.5258394395,0,0,"POLYGON ((102.96666957203416 22.559676397136627, 102.91853336599837 22.476302042599173, 102.82226095392707 22.476302042599173, 102.77412474789134 22.559676397136627, 102.82226095392707 22.64305075167408, 102.91853336599837 22.64305075167408, 102.96666957203416 22.559676397136627))",129,none,none,none
